delta_t,timestamp
9480,1442581605
1820,1442581613
14160,1442581620
300,1442581624
15560,1442581625
5900,1442581655
15420,1442581657
13160,1442581671
16460,1442581698
18000,1442581707
2740,1442581716
8360,1442581720
5480,1442581729
10680,1442581730
15980,1442581742
5600,1442581766
3520,1442581768
19900,1442581774
2540,1442581776
18620,1442581776
4980,1442581780
12040,1442581789
120,1442581796
2420,1442581801
5960,1442581803
14200,1442581813
16420,1442581821
14360,1442581829
5520,1442581835
12460,1442581836
7060,1442581857
11180,1442581858
11440,1442581859
19880,1442581864
10160,1442581880
4220,1442581889
1460,1442581902
12800,1442581943
4980,1442581945
6280,1442581978
7520,1442581981
600,1442581983
8320,1442581986
19380,1442581987
5140,1442581995
19840,1442582000
15820,1442582008
15140,1442582009
3040,1442582018
9200,1442582053
320,1442582060
15960,1442582067
12000,1442582072
18180,1442582098
13340,1442582109
260,1442582130
19900,1442582131
7500,1442582137
220,1442582139
9360,1442582142
7400,1442582150
7100,1442582153
3700,1442582163
6020,1442582165
10880,1442582178
8340,1442582183
15480,1442582187
6380,1442582188
340,1442582204
1460,1442582220
15220,1442582222
6960,1442582226
3320,1442582231
15520,1442582242
14540,1442582244
15660,1442582250
11900,1442582257
4620,1442582262
13540,1442582283
13060,1442582301
11520,1442582301
10200,1442582303
7700,1442582306
5880,1442582306
14820,1442582318
10300,1442582331
7140,1442582336
15920,1442582373
12560,1442582383
16920,1442582389
11180,1442582390
10800,1442582417
3540,1442582434
260,1442582445
17140,1442582458
880,1442582462
1880,1442582471
12860,1442582487
1040,1442582505
5800,1442582521
1540,1442582523
14060,1442582545
2760,1442582548
18200,1442582554
7480,1442582559
15700,1442582564
5220,1442582567
7820,1442582586
17820,1442582624
6140,1442582628
160,1442582643
5180,1442582653
6100,1442582657
4520,1442582673
11780,1442582674
960,1442582680
19180,1442582680
12980,1442582695
5500,1442582698
15920,1442582720
5680,1442582734
160,1442582760
3900,1442582763
5980,1442582763
3940,1442582770
19180,1442582822
6920,1442582823
260,1442582836
15500,1442582840
6420,1442582841
3540,1442582843
260,1442582847
14680,1442582864
10220,1442582866
7520,1442582883
16160,1442582887
4520,1442582889
17520,1442582894
2240,1442582908
11420,1442582908
11140,1442582917
16540,1442582928
2380,1442582954
12380,1442582967
6880,1442582968
18520,1442582968
6380,1442582980
1280,1442582981
2480,1442582982
8040,1442582983
300,1442583005
8540,1442583017
11100,1442583030
2500,1442583036
8120,1442583045
8660,1442583045
12780,1442583062
16180,1442583070
15560,1442583079
8780,1442583081
2460,1442583104
14940,1442583106
13460,1442583111
1740,1442583118
260,1442583127
4580,1442583138
3460,1442583142
11460,1442583146
7440,1442583148
400,1442583154
3720,1442583173
4440,1442583190
19840,1442583202
3460,1442583227
180,1442583278
1640,1442583297
5420,1442583301
14800,1442583304
12280,1442583335
14280,1442583340
7380,1442583342
3840,1442583350
1260,1442583353
13400,1442583366
8980,1442583385
11120,1442583389
12860,1442583393
220,1442583413
15140,1442583435
5700,1442583441
8840,1442583450
11160,1442583464
14620,1442583467
200,1442583473
11100,1442583480
440,1442583484
260,1442583484
7620,1442583491
320,1442583499
540,1442583514
3620,1442583525
14140,1442583534
10500,1442583538
16360,1442583553
16100,1442583559
8560,1442583579
14060,1442583582
14180,1442583585
8080,1442583585
12120,1442583593
10720,1442583629
10320,1442583659
4580,1442583665
4860,1442583666
280,1442583669
9660,1442583676
17820,1442583695
5980,1442583713
7740,1442583731
6980,1442583733
19800,1442583749
9020,1442583755
19660,1442583763
9020,1442583766
1720,1442583766
17060,1442583789
10400,1442583796
1540,1442583836
11280,1442583841
13120,1442583861
8520,1442583864
1940,1442583869
7820,1442583872
12820,1442583874
3460,1442583928
11440,1442583933
6700,1442583942
8460,1442583963
1820,1442583973
11380,1442583973
16460,1442583986
1340,1442583986
15000,1442583993
6540,1442584015
180,1442584015
6180,1442584042
980,1442584045
200,1442584047
14600,1442584048
1300,1442584051
18580,1442584068
4920,1442584079
9860,1442584082
19540,1442584097
260,1442584116
420,1442584123
11440,1442584128
18000,1442584128
14980,1442584165
3020,1442584187
100,1442584197
10100,1442584206
700,1442584210
3540,1442584213
1320,1442584214
1980,1442584231
11660,1442584234
9740,1442584235
13340,1442584240
760,1442584243
6740,1442584265
260,1442584271
10180,1442584274
9320,1442584287
320,1442584306
5080,1442584321
15100,1442584321
11600,1442584322
4200,1442584335
5980,1442584338
11440,1442584351
13160,1442584365
7500,1442584368
12080,1442584372
3480,1442584379
400,1442584381
8000,1442584385
9100,1442584407
8640,1442584423
18800,1442584423
4520,1442584424
8460,1442584434
13060,1442584453
18100,1442584460
400,1442584462
5720,1442584471
9580,1442584475
3460,1442584487
13040,1442584489
14020,1442584490
18180,1442584493
5340,1442584496
7100,1442584498
13880,1442584498
11960,1442584510
4380,1442584515
320,1442584522
820,1442584528
17400,1442584529
18500,1442584538
9720,1442584538
19040,1442584548
3740,1442584550
14280,1442584583
340,1442584587
12160,1442584594
18180,1442584602
2400,1442584602
14260,1442584607
17080,1442584622
12420,1442584622
6880,1442584655
1140,1442584663
2080,1442584693
9860,1442584698
17080,1442584716
5200,1442584723
5860,1442584725
18780,1442584744
2920,1442584752
7780,1442584756
6660,1442584759
16280,1442584770
16660,1442584777
12240,1442584790
18080,1442584812
660,1442584814
9720,1442584835
1000,1442584835
10260,1442584844
13080,1442584852
1580,1442584877
260,1442584883
5000,1442584894
2460,1442584897
7440,1442584899
9920,1442584917
5480,1442584922
8920,1442584923
1720,1442584946
12260,1442584948
10080,1442584962
16800,1442584980
10020,1442584991
10420,1442584992
760,1442585004
16720,1442585021
18900,1442585031
12060,1442585033
7040,1442585069
14800,1442585072
18980,1442585086
19920,1442585112
3820,1442585133
11040,1442585152
13840,1442585158
12840,1442585168
19760,1442585177
17480,1442585186
8660,1442585188
480,1442585196
9300,1442585211
2260,1442585211
3740,1442585224
16720,1442585239
6160,1442585241
3940,1442585279
3600,1442585280
2040,1442585292
16500,1442585298
14200,1442585304
16420,1442585323
11860,1442585349
16940,1442585362
12860,1442585374
14900,1442585375
2880,1442585393
17700,1442585395
18580,1442585399
15700,1442585401
420,1442585413
13800,1442585424
3440,1442585430
10280,1442585434
18440,1442585435
18060,1442585446
13740,1442585447
160,1442585448
180,1442585493
18980,1442585494
840,1442585498
9080,1442585502
3980,1442585528
1760,1442585543
8740,1442585573
8320,1442585594
6080,1442585594
1860,1442585595
11140,1442585609
19020,1442585610
15160,1442585613
1060,1442585614
10480,1442585626
480,1442585636
14860,1442585641
12780,1442585642
9000,1442585652
5880,1442585653
16460,1442585660
2460,1442585665
2480,1442585666
1800,1442585688
1900,1442585691
6220,1442585694
12360,1442585698
16920,1442585700
4940,1442585703
19800,1442585710
7740,1442585714
3520,1442585718
10340,1442585719
19460,1442585729
12080,1442585732
8100,1442585733
11820,1442585735
200,1442585736
1220,1442585759
12100,1442585760
3280,1442585764
12820,1442585784
12100,1442585784
1720,1442585805
19860,1442585811
1540,1442585812
19300,1442585815
6120,1442585836
420,1442585875
13380,1442585879
17820,1442585885
17820,1442585886
16180,1442585887
15400,1442585906
3900,1442585907
14240,1442585926
11180,1442585935
14240,1442585936
14120,1442585952
14660,1442585973
6640,1442585976
9280,1442585981
7800,1442585981
12040,1442585981
2360,1442585997
19680,1442585998
19660,1442586009
13000,1442586011
11860,1442586018
11640,1442586018
6280,1442586019
9320,1442586020
15580,1442586043
260,1442586061
15520,1442586062
12200,1442586068
10400,1442586071
7680,1442586080
960,1442586094
160,1442586098
5420,1442586103
19540,1442586133
11620,1442586134
1440,1442586140
1580,1442586162
13320,1442586177
1680,1442586192
3020,1442586194
4240,1442586201
7040,1442586219
11080,1442586222
16260,1442586246
16040,1442586247
4820,1442586257
1300,1442586279
3520,1442586281
16640,1442586291
17780,1442586324
8480,1442586332
13340,1442586337
15560,1442586369
1620,1442586371
16900,1442586376
460,1442586388
6480,1442586390
17560,1442586396
10820,1442586398
260,1442586403
18940,1442586416
5040,1442586430
1940,1442586434
3100,1442586444
1900,1442586456
3020,1442586456
140,1442586459
2600,1442586463
16700,1442586466
2400,1442586470
18140,1442586478
120,1442586480
5300,1442586484
5380,1442586485
4860,1442586486
260,1442586503
12800,1442586508
18260,1442586515
4620,1442586520
17420,1442586522
1040,1442586525
2540,1442586555
5360,1442586559
8000,1442586563
7800,1442586579
11960,1442586580
17260,1442586584
1300,1442586590
10500,1442586590
140,1442586592
220,1442586605
280,1442586611
4680,1442586619
7400,1442586632
13020,1442586632
14380,1442586641
15280,1442586642
19660,1442586643
5040,1442586669
14140,1442586700
12680,1442586701
3860,1442586705
16220,1442586721
3640,1442586727
7740,1442586735
1920,1442586737
5040,1442586748
9180,1442586751
980,1442586760
17760,1442586766
440,1442586778
5580,1442586781
14580,1442586827
8800,1442586832
13420,1442586840
4460,1442586841
580,1442586868
3200,1442586873
17900,1442586875
1780,1442586876
1100,1442586880
2100,1442586883
2200,1442586889
2320,1442586891
520,1442586905
420,1442586913
5600,1442586921
13200,1442586932
16600,1442586938
4820,1442586942
5380,1442586959
16100,1442586959
18420,1442586978
2240,1442586987
3500,1442586992
18040,1442587000
12180,1442587007
11680,1442587024
840,1442587036
14220,1442587041
13580,1442587047
160,1442587048
360,1442587049
3680,1442587050
3260,1442587055
1860,1442587060
13540,1442587072
11800,1442587073
1240,1442587105
3740,1442587118
4040,1442587124
220,1442587128
1860,1442587134
1880,1442587135
5160,1442587142
9220,1442587145
460,1442587149
140,1442587163
5280,1442587171
2380,1442587189
1320,1442587196
6720,1442587211
13480,1442587219
6560,1442587235
7080,1442587239
7520,1442587245
5820,1442587252
15500,1442587269
8140,1442587270
9160,1442587284
1340,1442587295
1880,1442587305
920,1442587309
19560,1442587314
3160,1442587326
10400,1442587327
6560,1442587330
7220,1442587334
380,1442587335
8240,1442587368
160,1442587370
340,1442587374
10900,1442587389
1260,1442587395
1680,1442587397
14860,1442587409
12140,1442587424
7960,1442587427
1520,1442587430
12320,1442587430
16940,1442587433
320,1442587446
1940,1442587447
19680,1442587457
12420,1442587461
13140,1442587466
3640,1442587479
2300,1442587481
680,1442587485
7820,1442587504
940,1442587507
12860,1442587515
11460,1442587515
340,1442587528
13900,1442587540
3860,1442587563
1140,1442587569
19460,1442587579
10020,1442587586
2640,1442587622
13280,1442587624
11660,1442587642
5980,1442587649
360,1442587649
840,1442587664
2400,1442587674
3880,1442587675
8180,1442587679
380,1442587685
11640,1442587696
900,1442587705
160,1442587713
4820,1442587736
1640,1442587738
9360,1442587758
5460,1442587767
1280,1442587769
2160,1442587777
4020,1442587785
7720,1442587789
19200,1442587803
3720,1442587810
10300,1442587816
19540,1442587824
13220,1442587830
17820,1442587831
4580,1442587838
3360,1442587864
4680,1442587879
12900,1442587895
8120,1442587907
3720,1442587911
16100,1442587920
15860,1442587923
10920,1442587930
15620,1442587948
15780,1442587955
6980,1442587956
5200,1442587956
4020,1442587961
16060,1442587982
280,1442587988
280,1442587995
280,1442587996
13540,1442587997
15960,1442587999
15600,1442588026
12760,1442588038
4760,1442588046
7380,1442588049
280,1442588054
19560,1442588067
2960,1442588069
260,1442588076
19260,1442588092
5500,1442588110
13460,1442588111
18820,1442588115
3400,1442588135
1460,1442588138
1000,1442588139
520,1442588147
13740,1442588154
9220,1442588155
8200,1442588161
4420,1442588163
9740,1442588179
19980,1442588180
12500,1442588186
680,1442588188
540,1442588188
280,1442588195
11440,1442588199
2020,1442588205
5640,1442588208
9400,1442588209
14720,1442588219
15160,1442588221
16900,1442588223
720,1442588225
5960,1442588227
6580,1442588230
19620,1442588233
2140,1442588235
17960,1442588239
19900,1442588268
240,1442588277
1340,1442588293
14080,1442588301
6200,1442588304
5100,1442588319
17020,1442588330
13600,1442588352
1680,1442588360
7420,1442588361
4100,1442588379
1240,1442588380
260,1442588388
19480,1442588401
19720,1442588412
15320,1442588429
2540,1442588430
1320,1442588432
18280,1442588432
17860,1442588449
18240,1442588453
18180,1442588454
16400,1442588488
80,1442588514
10560,1442588514
14360,1442588520
2640,1442588536
4120,1442588540
8420,1442588542
2040,1442588562
18660,1442588562
16260,1442588564
16780,1442588568
15380,1442588572
800,1442588587
12260,1442588602
11600,1442588604
12140,1442588633
15840,1442588634
6760,1442588642
18920,1442588647
19160,1442588655
2280,1442588657
280,1442588671
460,1442588679
1340,1442588683
9020,1442588683
3480,1442588705
15500,1442588721
13640,1442588765
15880,1442588766
16400,1442588778
8720,1442588787
15620,1442588803
6580,1442588808
300,1442588812
17120,1442588821
1540,1442588824
4080,1442588824
5260,1442588825
5920,1442588835
2460,1442588837
4160,1442588844
7320,1442588847
9380,1442588848
19680,1442588873
17980,1442588876
3940,1442588878
580,1442588887
7260,1442588887
19220,1442588940
18180,1442588940
8400,1442588941
12000,1442588955
440,1442588974
7960,1442588984
3300,1442588986
7580,1442589020
3040,1442589041
1460,1442589046
2360,1442589054
1380,1442589081
13860,1442589082
2980,1442589090
15480,1442589112
17420,1442589123
